group,language,birth_date,sex,country,work_place,Creazione della Safety Vision,Costante focalizzazione sulla sicurezza,Influenzare ed ispirare gli altri,Credibilità e affidabilità,Orientamento al Team,Comunicazione efficace,Feedback e riconoscimento
14,en,1971-07-05 00:00:00,Maschio,NIGERIA,Ufficio,86,40,57,47,89,40,37
14,en,1985-12-24 00:00:00,Maschio,NIGERIA,Ufficio,40,45,63,40,57,49,53
14,en,1991-12-25 00:00:00,Maschio,NIGERIA,Ufficio,51,48,60,37,77,54,30
14,en,1982-01-22 00:00:00,Maschio,NIGERIA,Ufficio,74,35,53,80,83,23,53
14,en,1974-05-27 00:00:00,Maschio,INDIA,Altro,69,25,77,37,71,54,30
14,en,1974-04-09 00:00:00,Maschio,NIGERIA,Ufficio,63,15,70,70,66,66,53
14,en,1970-12-30 00:00:00,Maschio,NIGERIA,Ufficio,46,65,50,60,60,34,53
15,en,1983-11-16 00:00:00,Maschio,ITALIA,Ufficio,54,57,43,57,80,29,27
15,en,1988-10-06 00:00:00,Femmina,ITALIA,Ufficio,60,72,47,63,63,14,77
15,it,1988-09-11 00:00:00,Maschio,ITALIA,Ufficio,74,72,43,60,46,51,43
15,en,1987-03-08 00:00:00,Maschio,EGITTO,Ufficio,54,40,53,53,49,51,60
15,en,1978-08-08 00:00:00,Femmina,ITALIA,Ufficio,29,25,47,73,51,46,50
15,en,1965-05-20 00:00:00,Maschio,ITALIA,Ufficio,54,48,70,37,80,60,40
15,en,1990-01-31 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,54,57,10,47,51,63,63
15,it,1983-09-10 00:00:00,Maschio,ITALIA,Ufficio,49,20,40,90,60,63,53
15,en,1988-06-28 00:00:00,Maschio,ITALIA,Ufficio,40,50,70,47,60,37,47
15,en,1971-12-04 00:00:00,Maschio,ITALIA,Ufficio,34,50,53,40,54,57,70
15,en,1990-06-09 00:00:00,Maschio,ITALIA,Ufficio,23,45,43,47,57,43,47
15,en,1981-01-29 00:00:00,Maschio,ITALIA,Ufficio,69,52,43,70,89,51,30
15,en,1979-05-16 00:00:00,Maschio,ITALIA,Ufficio,17,52,33,60,54,54,70
15,en,1975-10-08 00:00:00,Maschio,LIBIA,Ufficio,0,0,0,0,0,0,0
15,en,1991-12-05 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
15,fr,1982-04-03 00:00:00,Femmina,ITALIA,Ufficio,49,50,27,63,69,37,60
15,en,1991-12-05 00:00:00,Maschio,ITALIA,Ufficio,46,45,43,53,89,69,30
15,en,1984-12-16 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,66,57,53,53,83,43,30
15,en,1985-05-27 00:00:00,Maschio,LIBIA,Ufficio,94,52,77,47,51,23,50
15,en,1982-02-17 00:00:00,Maschio,ITALIA,Ufficio,66,42,57,57,60,49,63
15,en,1975-10-08 00:00:00,Maschio,LIBIA,Ufficio,60,42,47,50,51,51,53
15,en,1980-06-02 00:00:00,Maschio,LIBIA,Ufficio,74,48,87,43,77,23,27
16,en,1970-03-16 00:00:00,Maschio,FILIPPINE,Altro,29,32,27,43,66,63,30
16,en,1980-12-08 00:00:00,Maschio,BRASILE,Ufficio,0,0,0,0,0,0,0
16,en,1973-01-12 00:00:00,Maschio,BRASILE,Ufficio,14,40,17,27,23,17,27
16,fr,1978-04-28 00:00:00,Maschio,COREA DEL SUD,Ufficio,49,48,37,53,69,40,43
16,en,1969-04-21 00:00:00,Maschio,INDIA,Altro,74,68,37,27,74,46,47
16,en,1975-08-12 00:00:00,Maschio,FILIPPINE,Ufficio,74,52,53,37,49,69,77
16,en,1969-04-21 00:00:00,Maschio,INDIA,Altro,31,57,47,43,71,37,73
16,it,1981-11-12 00:00:00,Maschio,BRASILE,Ufficio,66,52,57,47,46,54,63
16,it,1970-03-16 00:00:00,Maschio,FILIPPINE,Altro,46,25,53,57,60,63,43
16,en,1979-02-02 00:00:00,Maschio,INDONESIA,Cantiere o sito operativo,0,0,0,0,0,0,0
16,en,1981-08-05 00:00:00,Maschio,SINGAPORE,Ufficio,46,70,77,50,80,34,73
16,en,1983-11-22 00:00:00,Maschio,COREA DEL SUD,Altro,34,50,53,53,46,57,63
16,en,1974-10-07 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,25,43,57,51,63,60
16,en,1988-01-07 00:00:00,Maschio,BRASILE,Altro,46,40,57,63,69,63,63
16,en,1983-10-07 00:00:00,Maschio,SINGAPORE,Ufficio,77,40,33,30,91,57,43
16,en,1973-01-12 00:00:00,Maschio,BRASILE,Ufficio,26,57,60,73,71,46,30
16,en,1980-11-08 00:00:00,Maschio,BRASILE,Ufficio,54,62,40,53,43,46,60
16,en,1979-02-02 00:00:00,Maschio,INDONESIA,Altro,9,28,17,17,23,23,20
16,en,1962-03-18 00:00:00,Maschio,FILIPPINE,Ufficio,31,55,63,60,43,51,53
16,en,1983-03-21 00:00:00,Maschio,PORTOGALLO,Altro,51,78,43,57,71,46,43
16,en,1957-04-07 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,37,52,37,40,89,54,37
16,en,1982-06-21 00:00:00,Maschio,ITALIA,Altro,51,42,37,33,80,83,63
16,en,1979-02-02 00:00:00,Maschio,COREA DEL SUD,Altro,40,70,53,63,80,31,43
16,en,1982-11-12 00:00:00,Femmina,BRASILE,Ufficio,14,20,33,20,37,26,17
16,en,1981-01-20 00:00:00,Maschio,COREA DEL SUD,Ufficio,49,38,53,43,60,57,60
16,en,1985-04-19 00:00:00,Maschio,BRASILE,Cantiere o sito operativo,34,18,43,50,54,46,53
16,en,1982-11-12 00:00:00,Femmina,BRASILE,Ufficio,51,52,53,77,80,34,27
16,en,1986-04-22 00:00:00,Maschio,COREA DEL SUD,Ufficio,54,35,53,77,80,37,37
17,en,1977-09-22 00:00:00,Maschio,CINA,Ufficio,83,50,27,80,57,60,60
17,en,1983-07-13 00:00:00,Femmina,CINA,Ufficio,37,70,57,53,49,60,40
17,en,1975-11-28 00:00:00,Maschio,CINA,Ufficio,46,75,43,70,69,57,37
17,en,1977-10-06 00:00:00,Maschio,CINA,Ufficio,49,42,67,37,66,51,37
17,en,1981-10-24 00:00:00,Maschio,CINA,Ufficio,63,35,17,83,74,57,37
17,en,1967-09-02 00:00:00,Maschio,CINA,Ufficio,57,65,50,57,71,37,43
17,en,1975-11-01 00:00:00,Maschio,CINA,Ufficio,31,48,60,63,60,69,67
17,en,1995-12-25 00:00:00,Femmina,CINA,Ufficio,49,42,43,20,66,69,63
17,en,1987-08-16 00:00:00,Maschio,CINA,Ufficio,31,52,60,60,69,60,60
17,en,1974-08-19 00:00:00,Femmina,CINA,Ufficio,57,35,37,63,86,49,53
17,en,1991-12-28 00:00:00,Femmina,CINA,Ufficio,23,32,67,73,69,49,43
17,en,1983-02-19 00:00:00,Maschio,CINA,Ufficio,60,30,37,50,71,51,47
17,en,1973-11-06 00:00:00,Maschio,CINA,Altro,60,28,50,57,69,37,43
17,en,1986-11-21 00:00:00,Maschio,CINA,Ufficio,31,25,73,33,57,66,53
18,en,1977-09-19 00:00:00,Femmina,CINA,Ufficio,54,55,70,37,80,51,40
18,en,2024-11-11 00:00:00,Maschio,CINA,Ufficio,80,25,40,43,63,63,70
18,en,1989-02-20 00:00:00,Maschio,CINA,Ufficio,51,30,73,40,69,60,30
18,en,1977-08-19 00:00:00,Maschio,CINA,Ufficio,49,45,60,63,83,37,37
18,en,1966-12-25 00:00:00,Maschio,CINA,Ufficio,43,32,33,73,80,43,23
18,en,1981-02-16 00:00:00,Maschio,CINA,Ufficio,57,35,50,30,57,37,53
18,en,1981-01-01 00:00:00,Maschio,CINA,Ufficio,51,55,37,20,34,46,60
18,en,1976-06-30 00:00:00,Maschio,CINA,Ufficio,51,55,47,33,54,46,77
18,en,1983-11-03 00:00:00,Maschio,CINA,Ufficio,49,35,70,47,57,43,30
18,en,1965-12-15 00:00:00,Maschio,AUSTRIA,Ufficio,0,0,0,0,0,0,0
18,en,1965-12-15 00:00:00,Maschio,AUSTRIA,Ufficio,83,40,60,50,51,83,47
18,en,1977-10-01 00:00:00,Maschio,CINA,Ufficio,60,22,70,53,57,54,47
18,en,1973-12-14 00:00:00,Femmina,CINA,Ufficio,46,48,53,47,60,66,50
18,en,1977-10-20 00:00:00,Maschio,CINA,Ufficio,31,25,33,63,94,43,70
18,en,1974-06-06 00:00:00,Maschio,CINA,Ufficio,51,38,33,87,77,46,57
18,en,1982-01-16 00:00:00,Maschio,CINA,Ufficio,46,55,70,60,89,17,53
19,en,1973-11-21 00:00:00,Maschio,CINA,Ufficio,66,32,90,57,46,34,73
19,en,1977-09-15 00:00:00,Femmina,CINA,Ufficio,57,35,60,37,66,57,40
19,en,1969-11-11 00:00:00,Maschio,CINA,Ufficio,57,38,40,63,77,49,50
19,en,1981-10-20 00:00:00,Maschio,CINA,Ufficio,0,0,0,0,0,0,0
19,en,1970-04-10 00:00:00,Maschio,CINA,Ufficio,43,48,67,53,83,46,17
19,en,1989-09-28 00:00:00,Maschio,CINA,Ufficio,89,55,50,70,51,40,57
19,en,1983-07-26 00:00:00,Femmina,CINA,Ufficio,14,15,17,20,43,31,27
19,en,1988-09-07 00:00:00,Maschio,CINA,Ufficio,51,45,27,60,74,43,43
19,en,1981-10-20 00:00:00,Maschio,CINA,Ufficio,60,52,37,60,77,63,37
19,en,1981-11-12 00:00:00,Maschio,CINA,Ufficio,46,30,70,43,46,54,30
19,en,1970-06-28 01:00:00,Maschio,CINA,Cantiere o sito operativo,63,42,93,43,80,31,40
19,it,1983-07-26 00:00:00,Femmina,CINA,Ufficio,31,12,53,47,66,63,80
19,en,1977-01-04 00:00:00,Maschio,CINA,Altro,74,30,40,63,60,31,33
20,en,1985-12-23 00:00:00,Maschio,CINA,Ufficio,0,0,0,0,0,0,0
20,en,1977-06-23 00:00:00,Maschio,CINA,Ufficio,63,45,67,50,60,49,40
20,en,1976-01-27 00:00:00,Maschio,CINA,Ufficio,66,60,80,43,14,51,47
20,en,2024-11-08 00:00:00,Maschio,CINA,Altro,14,0,13,0,26,23,0
20,en,1985-12-23 00:00:00,Maschio,CINA,Ufficio,60,40,53,60,43,60,60
20,en,1982-04-18 00:00:00,Maschio,CINA,Ufficio,37,40,43,70,63,60,43
20,en,1981-10-26 00:00:00,Femmina,CINA,Ufficio,20,45,83,50,63,54,47
20,en,1983-10-10 00:00:00,Maschio,CINA,Ufficio,63,48,80,47,37,40,37
20,en,1972-10-04 00:00:00,Maschio,CINA,Ufficio,54,40,70,37,80,60,40
20,en,1985-11-05 00:00:00,Maschio,CINA,Ufficio,74,48,63,30,54,74,63
20,en,1981-04-11 00:00:00,Maschio,CINA,Ufficio,63,20,57,50,60,43,20
20,en,1994-11-13 00:00:00,Maschio,CINA,Ufficio,69,70,70,37,80,37,37
20,en,1968-01-07 00:00:00,Maschio,CINA,Ufficio,57,40,77,57,69,40,20
20,en,1985-10-07 00:00:00,Maschio,CINA,Cantiere o sito operativo,37,70,70,57,31,40,63
20,en,1970-10-10 00:00:00,Maschio,CINA,Ufficio,0,0,0,0,0,0,0
20,en,1991-03-04 00:00:00,Maschio,CINA,Ufficio,54,50,43,80,94,46,27
20,en,1974-01-19 00:00:00,Maschio,CINA,Ufficio,80,68,47,60,89,31,50
20,en,2024-11-11 00:00:00,Maschio,CINA,Altro,51,35,63,63,66,54,33
20,en,2024-10-11 00:00:00,Maschio,CINA,Ufficio,37,25,63,60,80,49,50
20,en,1982-10-30 00:00:00,Maschio,CINA,Ufficio,60,15,43,43,69,69,70
20,en,1973-10-24 00:00:00,Maschio,CINA,Ufficio,49,50,60,37,74,54,43
20,en,1972-06-01 00:00:00,Maschio,GRAN BRETAGNA,Altro,17,52,30,93,94,60,57
20,en,1971-05-15 00:00:00,Maschio,CINA,Ufficio,63,62,73,57,43,51,47
20,it,1970-10-10 00:00:00,Maschio,CINA,Ufficio,69,57,53,20,74,57,50
20,en,1981-08-28 00:00:00,Maschio,CINA,Ufficio,74,48,83,27,54,66,43
20,en,1967-07-20 00:00:00,Maschio,CINA,Ufficio,74,20,20,80,57,46,53
21,it,1994-09-08 00:00:00,Femmina,ITALIA,Ufficio,0,0,0,0,0,0,0
21,it,1977-05-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
21,it,1992-04-27 00:00:00,Femmina,ITALIA,Ufficio,74,30,43,47,74,46,53
21,it,1977-06-26 00:00:00,Maschio,ITALIA,Ufficio,51,60,63,70,71,23,47
21,it,1972-05-28 01:00:00,Maschio,ITALIA,Ufficio,63,52,60,77,69,40,20
21,it,1986-03-04 00:00:00,Maschio,ITALIA,Ufficio,43,38,27,83,60,71,47
21,it,1994-09-08 00:00:00,Femmina,ITALIA,Ufficio,51,28,63,50,49,40,47
21,it,1978-12-23 00:00:00,Maschio,ITALIA,Ufficio,26,30,40,60,63,51,20
21,it,1973-05-11 00:00:00,Femmina,ITALIA,Ufficio,54,70,53,90,83,23,30
21,it,1994-07-03 00:00:00,Maschio,ITALIA,Ufficio,60,52,50,40,49,60,60
21,it,1979-12-27 00:00:00,Maschio,ITALIA,Altro,23,55,70,63,66,69,43
21,it,1996-03-04 00:00:00,Femmina,ITALIA,Ufficio,54,55,70,37,71,60,60
21,it,1977-05-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,60,78,47,87,31,49,43
21,it,1977-04-08 00:00:00,Maschio,ITALIA,Ufficio,54,48,70,47,80,60,30
21,it,1992-06-12 00:00:00,Femmina,ITALIA,Ufficio,69,55,37,17,74,60,63
21,it,2024-09-07 00:00:00,Femmina,ITALIA,Ufficio,46,65,67,70,37,37,43
21,it,1987-09-15 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
21,it,1989-09-29 00:00:00,Maschio,ITALIA,Ufficio,40,42,37,67,29,51,67
21,it,1975-04-24 00:00:00,Maschio,ITALIA,Ufficio,37,42,43,77,66,49,53
21,it,1968-11-18 00:00:00,Maschio,ITALIA,Ufficio,54,42,67,93,94,40,27
21,it,1997-04-13 00:00:00,Femmina,ITALIA,Ufficio,46,78,47,27,29,34,37
21,it,1976-01-03 00:00:00,Maschio,ITALIA,Altro,31,57,70,80,51,49,47
21,it,1987-09-15 00:00:00,Maschio,ITALIA,Ufficio,89,42,47,47,46,31,67
21,it,1997-04-13 00:00:00,Femmina,ITALIA,Ufficio,60,57,47,70,57,26,37
21,it,1992-05-16 00:00:00,Maschio,ITALIA,Ufficio,51,48,33,63,40,54,53
21,it,1986-05-26 00:00:00,Maschio,ITALIA,Altro,43,45,33,60,83,80,20
22,it,1991-12-31 00:00:00,Femmina,ITALIA,Altro,0,0,0,0,0,0,0
22,it,1984-07-12 00:00:00,Maschio,ITALIA,Altro,43,25,50,60,71,37,50
22,it,1993-01-25 00:00:00,Femmina,ITALIA,Ufficio,23,48,43,93,63,60,63
22,it,1998-06-27 00:00:00,Femmina,ITALIA,Ufficio,69,52,0,50,66,49,40
22,it,1998-05-18 00:00:00,Femmina,ITALIA,Ufficio,46,78,43,63,40,40,37
22,it,1998-06-06 00:00:00,Femmina,ITALIA,Ufficio,49,60,40,50,71,37,50
22,it,1993-12-09 00:00:00,Maschio,ITALIA,Ufficio,0,0,0,0,0,0,0
22,it,1993-12-09 00:00:00,Maschio,ITALIA,Ufficio,14,50,57,83,89,63,47
22,it,1991-12-31 00:00:00,Maschio,ITALIA,Ufficio,57,42,40,47,77,49,43
22,it,1993-02-20 00:00:00,Maschio,ITALIA,Ufficio,17,32,57,77,60,54,50
22,it,1995-09-29 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
22,it,1995-09-29 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,69,40,47,87,54,60,70
22,it,1986-08-06 00:00:00,Maschio,ITALIA,Ufficio,37,60,17,53,51,23,47
22,it,1970-12-16 00:00:00,Maschio,ITALIA,Altro,46,40,77,47,60,71,10
22,it,1989-04-10 00:00:00,Maschio,ITALIA,Ufficio,74,62,43,30,57,34,47
22,it,1968-01-15 00:00:00,Maschio,ITALIA,Altro,60,30,53,27,49,71,50
23,it,1973-02-02 00:00:00,Maschio,ITALIA,Ufficio,11,48,63,57,34,60,63
23,it,1979-03-17 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,23,45,77,90,69,51,37
23,it,1988-01-25 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,29,42,70,63,29,60,73
23,it,1977-05-24 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
23,it,1991-08-28 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,37,48,63,77,54,69,43
23,it,1965-07-16 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,48,67,37,74,54,40
23,it,2024-11-05 00:00:00,Maschio,ITALIA,Altro,51,52,37,60,80,54,37
23,it,1982-06-24 00:00:00,Femmina,ITALIA,Ufficio,71,68,57,47,60,23,50
23,it,1978-10-24 00:00:00,Maschio,ITALIA,Altro,23,35,33,50,43,49,67
23,it,1987-10-28 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,43,42,43,43,63,54,33
23,it,1980-06-12 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,26,48,33,73,46,54,63
23,it,1980-04-15 00:00:00,Maschio,ITALIA,Ufficio,49,48,60,40,63,57,43
23,it,1994-07-04 00:00:00,Maschio,ITALIA,Ufficio,54,50,60,70,60,49,43
23,it,1977-05-24 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,60,65,33,53,60,40,60
23,it,1993-01-27 00:00:00,Femmina,ITALIA,Ufficio,43,52,63,77,60,40,53
23,it,1997-04-10 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,74,72,43,63,40,37,60
23,it,1986-03-15 00:00:00,Maschio,ITALIA,Ufficio,74,90,57,47,74,31,27
23,it,1978-10-24 00:00:00,Maschio,ITALIA,Altro,80,40,27,63,80,49,47
23,it,1997-02-18 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,14,57,77,70,77,46,43
23,it,1985-02-10 00:00:00,Maschio,ITALIA,Ufficio,29,48,63,77,37,31,67
23,it,1969-08-19 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,51,48,67,37,77,57,40
23,it,1998-05-27 00:00:00,Maschio,ITALIA,Ufficio,46,50,60,70,51,60,47
23,it,1975-12-09 00:00:00,Maschio,ITALIA,Ufficio,14,28,27,20,29,14,10
23,it,1993-08-19 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,46,32,63,80,66,43,33
23,it,1975-12-09 00:00:00,Maschio,ITALIA,Ufficio,46,68,47,60,66,54,30
23,it,1988-06-25 00:00:00,Maschio,ITALIA,Ufficio,46,38,23,93,86,66,43
24,en,1976-01-22 00:00:00,Maschio,POLONIA,Cantiere o sito operativo,94,57,20,80,49,23,47
24,en,1977-07-19 00:00:00,Maschio,ITALIA,Ufficio,46,45,47,43,69,69,43
24,en,1989-05-20 00:00:00,Femmina,ANGOLA,Ufficio,51,52,87,53,37,37,47
24,en,1972-07-03 00:00:00,Maschio,ANGOLA,Ufficio,31,40,33,27,66,54,53
24,en,1972-07-03 00:00:00,Maschio,ANGOLA,Ufficio,43,28,73,33,69,83,50
24,en,1960-08-09 00:00:00,Maschio,INDIA,Cantiere o sito operativo,54,48,70,37,80,60,40
24,en,1979-09-20 00:00:00,Maschio,ANGOLA,Cantiere o sito operativo,46,45,30,10,66,46,63
24,en,1985-09-08 00:00:00,Maschio,ANGOLA,Cantiere o sito operativo,54,57,43,60,69,49,47
24,en,1977-12-17 00:00:00,Femmina,ANGOLA,Ufficio,40,28,77,47,80,77,27
24,en,1982-02-17 00:00:00,Maschio,ITALIA,Altro,80,62,60,53,51,31,37
24,en,1984-09-14 00:00:00,Maschio,SUD AFRICA,Altro,46,62,77,63,86,26,53
24,en,1985-01-17 00:00:00,Maschio,ANGOLA,Ufficio,37,45,83,70,71,40,43
25,en,1985-04-16 00:00:00,Maschio,ANGOLA,Altro,40,50,40,57,63,29,63
25,en,1988-06-02 00:00:00,Femmina,ANGOLA,Ufficio,0,20,17,27,29,29,33
25,en,1983-11-23 00:00:00,Maschio,ANGOLA,Ufficio,29,68,47,40,57,54,80
25,en,1984-07-08 00:00:00,Maschio,ANGOLA,Ufficio,63,50,53,53,66,43,33
25,en,1987-03-30 00:00:00,Maschio,ANGOLA,Ufficio,57,52,50,43,89,49,40
25,en,2025-03-30 00:00:00,Femmina,ANGOLA,Ufficio,54,40,70,53,69,60,83
25,en,1988-05-20 00:00:00,Maschio,ANGOLA,Ufficio,37,48,57,43,71,54,60
25,en,1988-06-02 00:00:00,Femmina,ANGOLA,Ufficio,43,38,53,60,57,37,73
25,en,1985-12-10 00:00:00,Maschio,ANGOLA,Ufficio,69,55,57,43,77,40,40
25,en,1987-11-09 00:00:00,Maschio,ANGOLA,Ufficio,37,42,17,53,37,34,60
25,en,1987-05-16 00:00:00,Maschio,ANGOLA,Ufficio,51,55,43,53,71,49,50
25,en,1984-05-28 00:00:00,Maschio,ANGOLA,Ufficio,31,45,43,40,74,63,67
25,it,1987-11-09 00:00:00,Maschio,ANGOLA,Ufficio,37,40,43,70,40,69,67
26,en,1988-12-11 00:00:00,Maschio,MALAISIA,Ufficio,0,0,0,0,0,0,0
26,en,1988-12-11 00:00:00,Maschio,MALAISIA,Ufficio,69,72,43,37,51,40,43
26,en,1973-08-29 00:00:00,Maschio,INDIA,Altro,43,65,37,43,89,60,63
26,en,1969-02-05 00:00:00,Maschio,AUSTRALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
26,en,1970-02-16 00:00:00,Maschio,INDIA,Altro,49,50,53,53,43,49,73
26,en,1973-06-21 00:00:00,Maschio,INDIA,Altro,0,0,0,0,0,0,0
26,en,1973-06-21 00:00:00,Maschio,INDIA,Altro,37,50,80,33,83,40,47
26,en,1974-02-14 00:00:00,Maschio,INDIA,Altro,57,57,77,53,66,69,40
26,en,1989-11-07 00:00:00,Maschio,INDIA,Altro,0,0,0,0,0,0,0
26,en,1970-07-20 01:00:00,Maschio,INDIA,Ufficio,49,32,77,40,83,37,67
26,en,1989-11-07 00:00:00,Maschio,INDIA,Altro,63,75,27,37,63,63,33
26,en,1984-06-02 00:00:00,Maschio,TURCHIA,Altro,80,48,93,40,69,34,10
26,en,1968-10-01 00:00:00,Maschio,INDIA,Altro,46,52,60,47,43,69,63
26,en,1986-05-30 00:00:00,Maschio,INDIA,Altro,83,72,60,43,77,17,40
26,en,1975-02-12 00:00:00,Maschio,INDIA,Ufficio,69,65,53,43,54,37,47
26,en,1969-02-05 00:00:00,Maschio,AUSTRALIA,Cantiere o sito operativo,29,42,67,73,43,77,53
26,en,1989-01-03 00:00:00,Maschio,INDIA,Ufficio,60,65,80,73,74,37,33
26,en,1985-07-13 00:00:00,Maschio,ROMANIA,Altro,77,48,70,53,60,54,20
26,en,1980-09-16 00:00:00,Maschio,INDIA,Altro,66,57,60,33,77,57,37
26,en,1987-06-10 00:00:00,Maschio,INDIA,Cantiere o sito operativo,60,40,43,40,57,49,60
26,en,1987-02-01 00:00:00,Maschio,INDIA,Altro,46,55,60,53,60,63,80
26,en,1987-03-10 00:00:00,Maschio,INDIA,Altro,57,65,70,50,60,34,37
27,it,1977-02-26 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,17,52,27,53,69,40,80
27,it,1986-06-10 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
27,it,1971-06-25 00:00:00,Maschio,ITALIA,Ufficio,66,32,67,63,83,31,37
27,it,1987-08-19 00:00:00,Femmina,ITALIA,Ufficio,46,28,57,50,54,29,60
27,it,1999-08-03 00:00:00,Maschio,ITALIA,Ufficio,54,48,47,77,74,69,20
27,it,1997-04-17 00:00:00,Maschio,ITALIA,Ufficio,17,72,37,60,66,51,67
27,it,1986-06-10 00:00:00,Femmina,ITALIA,Cantiere o sito operativo,43,15,57,70,74,60,57
27,it,1998-02-22 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
27,it,1982-02-03 00:00:00,Maschio,ITALIA,Altro,0,0,0,0,0,0,0
27,it,1989-05-30 00:00:00,Femmina,BRASILE,Cantiere o sito operativo,51,75,53,87,57,31,57
27,it,1989-07-19 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,31,42,33,60,57,54,67
27,it,1972-07-14 00:00:00,Maschio,ROMANIA,Altro,46,30,23,60,31,83,43
27,it,1970-06-21 01:00:00,Maschio,ITALIA,Cantiere o sito operativo,40,57,60,73,57,63,37
27,it,1982-02-03 00:00:00,Maschio,ITALIA,Ufficio,51,60,53,43,46,60,63
27,it,1987-12-06 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,26,40,40,83,77,57,33
27,it,1976-01-17 00:00:00,Maschio,ROMANIA,Altro,51,48,70,37,80,54,40
27,it,1975-04-05 00:00:00,Maschio,SENEGAL,Cantiere o sito operativo,0,0,0,0,0,0,0
27,it,1975-04-05 00:00:00,Maschio,SENEGAL,Cantiere o sito operativo,40,55,77,63,51,66,20
27,it,1976-10-11 00:00:00,Femmina,CAMERUN,Ufficio,86,50,50,20,74,37,47
27,it,1998-02-22 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,0,0,0,0,0,0,0
27,it,1998-02-22 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,46,38,50,60,46,60,47
28,en,1992-11-08 00:00:00,Maschio,INDIA,Altro,89,45,67,57,40,43,73
28,it,1989-03-23 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,43,62,33,90,83,40,60
28,it,1970-05-20 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,63,65,50,83,31,49,50
28,en,1983-06-15 00:00:00,Maschio,GRAN BRETAGNA,Altro,51,68,50,53,80,57,67
28,en,1971-06-05 00:00:00,Maschio,CROAZIA,Altro,34,65,63,63,71,37,10
28,en,1987-12-11 00:00:00,Maschio,ARABIA SAUDITA,Altro,37,40,67,50,74,46,37
28,en,1973-08-15 00:00:00,Maschio,ARABIA SAUDITA,Altro,69,55,17,50,63,43,33
28,en,1978-01-11 00:00:00,Maschio,ROMANIA,Altro,49,72,37,60,74,37,73
28,en,1985-01-13 00:00:00,Maschio,ROMANIA,Ufficio,54,65,70,37,89,31,47
28,en,1971-04-30 00:00:00,Maschio,FILIPPINE,Altro,46,60,70,57,57,63,0
29,en,1964-10-28 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,74,48,33,60,86,49,47
29,en,1969-08-21 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,60,48,43,77,60,74,37
29,en,1967-09-30 00:00:00,Maschio,ITALIA,Cantiere o sito operativo,29,38,70,50,66,60,73
29,en,1969-09-22 00:00:00,Femmina,NORVEGIA,Ufficio,31,55,37,60,43,54,43
29,en,1980-06-03 00:00:00,Maschio,NORVEGIA,Ufficio,46,22,40,47,69,63,73
29,en,1974-10-03 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,31,65,27,87,86,49,37
29,en,1982-02-04 00:00:00,Femmina,NORVEGIA,Cantiere o sito operativo,0,0,0,0,0,0,0
29,en,1965-09-27 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,46,42,63,33,69,60,40
29,en,1998-11-26 00:00:00,Maschio,NORVEGIA,Ufficio,0,0,0,0,0,0,0
29,en,1998-11-26 00:00:00,Maschio,NORVEGIA,Ufficio,69,38,60,53,80,54,30
29,en,1969-10-20 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,26,52,50,63,63,63,40
29,en,1972-10-23 00:00:00,Maschio,NORVEGIA,Ufficio,63,40,60,23,46,60,53
29,en,1971-11-28 00:00:00,Maschio,NORVEGIA,Cantiere o sito operativo,94,52,30,53,86,26,53
